txn_date,txn_id,acc_num,txn_type,txn_code,amnt,bal
11/03/2024 08:37,UX7CWA,8079447,debit,17,13.19,8581.53
11/03/2024 08:37,GST9T9,5908683,credit,10,10.52,53867.33
11/03/2024 08:38,T55IS8,6069992,debit,17,7.83,14896.99
11/03/2024 08:42,BP5L7X,6855573,debit,11,34.71,1974.41
11/03/2024 08:43,6ALLFU,4603277,credit,12,268.79,683.54
11/03/2024 08:45,54OUX9,9577428,debit,13,19.33,4022.64
11/03/2024 08:47,RFTQ3K,4946863,debit,12,4.05,2651.42
11/03/2024 08:48,IBZTMK,6690206,debit,17,25.19,6942.76
11/03/2024 08:49,5AUXC0,4891338,debit,17,20.31,2970.16
11/03/2024 08:51,75YOVM,7136033,credit,10,23.94,3376.21
11/03/2024 08:52,EH0Y9F,9665394,credit,11,5.25,1874.48
11/03/2024 08:53,ZC18BV,2657133,debit,12,8.04,4530.66
11/03/2024 08:55,DZDAC4,9751669,credit,15,47.93,5116.63
11/03/2024 08:56,K8LUKS,7086446,debit,10,11.12,1199.78
11/03/2024 08:56,ER3Q4B,5709330,credit,10,7.81,1009.02
11/03/2024 08:57,BC2GSB,2295946,debit,11,55.5,376.75
11/03/2024 08:59,E12K7V,2877135,credit,11,24.48,3313.69
11/03/2024 09:01,5DP02A,4657438,debit,12,9,55328.07
11/03/2024 09:03,T3QYM6,7423534,credit,10,13.91,2920.84
11/03/2024 09:06,X6YVIX,3471558,debit,10,106.99,7395.92
11/03/2024 09:09,BIP18A,8383541,debit,11,134.73,2991.55
11/03/2024 09:11,PDKWJL,7536786,debit,12,36.88,2003.89
11/03/2024 09:15,SI8AB8,4230370,debit,16,16.69,8871.73
11/03/2024 09:15,7YT14P,6687332,credit,15,37.58,2077.1
11/03/2024 09:16,J3LZ2F,9262920,credit,11,16.03,513.84
11/03/2024 09:20,ISIGSJ,2693091,credit,14,7.56,6927.05
11/03/2024 09:21,0X5F1T,1498435,credit,12,6.32,2684.19
11/03/2024 09:23,IVICD0,6242484,debit,16,12.14,2868.63
11/03/2024 09:26,94HIAQ,7592613,credit,13,19.39,1529
11/03/2024 09:27,M27JKJ,2972629,credit,10,33.7,354.05
11/03/2024 09:29,A1LCYI,9035707,credit,12,45.77,839.67
11/03/2024 09:30,CQ6OB8,4691975,debit,17,4.75,10175.34
11/03/2024 09:32,IW927M,4561921,debit,11,10.51,1285.7
11/03/2024 09:33,8K29N2,5129230,debit,17,10.05,3915.57
11/03/2024 09:38,JBE5BZ,6792298,credit,15,60.56,437.88
11/03/2024 09:41,TX634Z,9042532,credit,12,7.02,15538.98
11/03/2024 09:42,QGNRM3,5982430,debit,16,18.08,3418.53
11/03/2024 09:43,JO8FT2,8482738,debit,15,35.51,776.73
11/03/2024 09:44,JOCIX4,9665394,debit,11,60.21,1814.27
11/03/2024 09:49,MVQ27V,3067017,credit,15,36.61,413.73
11/03/2024 09:49,DMC6A2,7502884,credit,12,39.96,417.77
11/03/2024 09:49,JQWMPX,2257199,debit,14,9.7,1697.94
11/03/2024 09:50,6VECFG,5850816,debit,17,5.05,2307
11/03/2024 09:52,HHYPV9,9427088,debit,10,3.46,2473.28
11/03/2024 09:53,RV28HA,3181820,debit,16,13.41,4534.14
11/03/2024 09:54,ARPZ6L,1945101,credit,10,20.37,29.85
11/03/2024 10:06,05NDC0,7727070,credit,10,22.16,1639.92
11/03/2024 10:14,PRK5SK,4245029,debit,16,44.81,51719.27
11/03/2024 10:18,HT0CF2,5609422,debit,17,130.46,3258.46
11/03/2024 10:20,6JYC0S,6706941,credit,15,14.82,3989.11
11/03/2024 10:20,ZB7CV0,3067730,credit,11,22.78,9130.83
11/03/2024 10:22,4UD1PF,3913138,credit,13,37.57,2799.92
11/03/2024 10:22,G6TQLX,7132479,credit,13,56.27,1354.31
11/03/2024 10:22,H80VZZ,9449301,credit,11,33.34,6392.56
11/03/2024 10:25,VKRHB9,7651443,credit,11,15.58,639.05
11/03/2024 10:27,54SW3U,5765730,debit,10,20.69,2088.07
11/03/2024 10:27,YVYXLL,4204945,credit,15,14.7,416.55
11/03/2024 10:32,X7S306,2735401,credit,10,17.28,4588.65
11/03/2024 10:32,TNBWD9,7025539,credit,12,37.61,5137.51
11/03/2024 10:45,XK6ZE1,3551139,credit,11,14.25,514.55
11/03/2024 10:50,BTO8C4,6484460,debit,13,14.92,3449.52
11/03/2024 10:50,483CHE,9694503,debit,16,56.67,3588
11/03/2024 10:52,AH9QJW,6022974,credit,13,83.53,187.12
11/03/2024 10:54,BTTYJ0,5982430,debit,16,67.5,3351.03
11/03/2024 10:56,XX4GCH,4580815,debit,17,24.14,3105.57
11/03/2024 11:03,71LECM,3541225,credit,12,7.96,98382.8
11/03/2024 11:06,CKOQTT,8825304,credit,13,23.17,379.6
11/03/2024 11:11,5GISNX,6410950,credit,15,62.01,4391.84
11/03/2024 11:14,V0M96X,3347152,debit,14,62.77,3284.01
11/03/2024 11:15,0VWQEG,3551139,debit,15,17.81,496.74
11/03/2024 11:18,SUWUHQ,2467469,debit,13,24.12,4426.4
11/03/2024 11:22,XWJKGT,7284427,debit,13,37.71,4546.69
11/03/2024 11:23,A5ZUHF,8542227,debit,16,13.6,3528.3
11/03/2024 11:24,F1X4T4,8258463,debit,14,30.4,2503.81
11/03/2024 11:25,G22YZV,8919178,debit,10,5.79,3760.9
11/03/2024 11:30,Z6NW85,8721720,credit,10,16.81,540.29
11/03/2024 11:34,8ANQDZ,9537446,debit,10,13.09,68349.2
11/03/2024 11:34,LGTIOG,7611959,debit,13,28.45,4118.54
11/03/2024 11:35,FJU17I,1891195,credit,12,33.55,341.89
11/03/2024 11:38,AACSM4,5836680,credit,14,3.01,322.13
11/03/2024 11:41,OW8EO8,2206323,debit,17,39.01,4231.2
11/03/2024 11:43,FKX0JJ,6950597,debit,17,2.3,3550.51
11/03/2024 11:43,X01IVC,1262874,credit,10,3.47,1179.43
11/03/2024 11:46,EBL881,3279208,credit,11,18.12,4547.5
11/03/2024 11:48,854YGD,8333409,debit,17,129.27,7517.2
11/03/2024 12:01,L04A1M,1345436,debit,14,6.44,2402.73
11/03/2024 12:03,GAHZOL,6922590,debit,15,13.59,1283.94
11/03/2024 12:04,UBOJLY,7983392,debit,12,13.76,767.82
11/03/2024 12:05,DFU2YX,5873393,debit,16,2.36,-328.14
11/03/2024 12:05,9M7QJP,2272568,debit,17,13.25,2659.71
11/03/2024 12:06,FODB4W,4292617,debit,17,9.43,4110.24
11/03/2024 12:09,DHG6LK,7428916,debit,12,80.09,12750.67
11/03/2024 12:11,M60HW0,8015432,debit,11,84.34,708.04
11/03/2024 12:11,PS4O8X,8141900,debit,16,6.86,3289.12
11/03/2024 12:12,S1K0CV,6371784,credit,11,40.89,301.48
11/03/2024 12:13,Y0QH5P,2750813,credit,12,7.4,1267.73
11/03/2024 12:18,1P7R9C,6051082,debit,16,41.72,378.09
11/03/2024 12:18,ZOB6H2,1681565,debit,15,49.78,3606.89
11/03/2024 12:19,XL19MP,1773052,credit,14,7.82,315.74
11/03/2024 12:23,10M4O3,3661961,debit,13,9.58,3635.34
11/03/2024 12:23,7757FP,7145097,debit,16,16.52,4797.48
11/03/2024 12:38,SH0OFY,5609422,debit,13,17.16,3241.3
11/03/2024 12:42,TPS7KQ,4074307,credit,14,36.94,4084.58
11/03/2024 12:42,HLYBO1,9636409,debit,16,3.99,4036.74
11/03/2024 12:46,SKXDIR,5173291,credit,12,8.51,470.25
11/03/2024 12:50,HM0XLC,6641873,credit,15,2.52,2453.6
11/03/2024 12:53,90T625,7685045,credit,14,12.47,2409.18
11/03/2024 12:54,TW8386,2745273,credit,12,25.64,404.76
11/03/2024 12:55,VMEOZF,7069110,debit,16,11.8,131.95
11/03/2024 12:56,QV8ONB,2374812,credit,10,24.61,2792.88
11/03/2024 12:58,J3KLS1,8394021,debit,14,32.53,4139.22
11/03/2024 13:01,Y7AH77,2330780,credit,14,16.23,3782.5
11/03/2024 13:06,Y4EQKX,5917440,credit,13,11.98,1660.45
11/03/2024 13:06,4E7BG2,5737429,debit,12,19.28,4564.62
11/03/2024 13:07,JOKJ9X,1506624,debit,16,126.75,3245.88
11/03/2024 13:11,UKV65H,5415353,credit,11,20.35,340.46
11/03/2024 13:11,H6HVL3,2250361,credit,11,28.73,389.44
11/03/2024 13:14,Q41H18,4571674,debit,16,43.59,848.23
11/03/2024 13:16,64QR4Y,2239673,credit,10,106.64,404.19
11/03/2024 13:21,O6OLL8,3844697,credit,12,14.74,3720.77
11/03/2024 13:23,WWBGQM,8158079,credit,14,26.78,240.02
11/03/2024 13:24,OFF334,6784257,debit,12,3.18,4151.17
11/03/2024 13:26,1T3BFG,2330780,debit,16,12.35,3770.15
11/03/2024 13:27,5M6DNC,8865212,debit,16,42.19,25762.94
11/03/2024 13:27,6GM186,7609841,credit,15,33.86,650.29
11/03/2024 13:27,0WNT0K,1851317,credit,10,9.03,3956.93
11/03/2024 13:30,XYL89K,3202739,debit,15,75.21,1361.97
11/03/2024 13:30,CSK2DH,5898123,credit,10,8.55,5565.44
11/03/2024 13:31,QZARQL,7507733,credit,15,25.48,345.82
11/03/2024 13:32,4BD5B0,6410950,debit,11,8.08,4383.76
11/03/2024 13:34,W6VOIE,7125754,debit,17,14.25,2823.34
11/03/2024 13:43,95GV6Q,5308989,debit,16,69.14,6187.92
11/03/2024 13:45,619R0M,2222237,credit,15,31,2054.39
11/03/2024 13:46,SRRU4S,4340798,credit,13,19.48,492.44
11/03/2024 13:47,GZTX5R,1903824,credit,12,110.18,429.79
11/03/2024 13:52,6FW7SW,8567624,debit,15,16.74,1742.69
11/03/2024 13:55,7CMX3I,7652485,debit,13,14.22,4170.38
11/03/2024 13:57,BSFL79,6690206,credit,12,14.06,6956.82
11/03/2024 13:57,4GEQGI,1499262,credit,13,11.89,6211.86
11/03/2024 13:58,YUGVWH,4819814,credit,13,40.67,3288.18
11/03/2024 14:01,6GULSN,4268591,credit,10,4.61,2429.93
11/03/2024 14:06,4ZOCHT,7346429,debit,16,19.58,1315.43
11/03/2024 14:07,YV6KSA,9750993,debit,12,5.57,2727.87
11/03/2024 14:09,KSM78B,4011786,credit,15,62.54,220.39
11/03/2024 14:10,KY268G,9277400,debit,11,6.3,5026
11/03/2024 14:11,QFNF55,5840774,debit,17,24.49,1818.86
11/03/2024 14:14,YTE9M1,4657438,debit,11,11.21,55316.86
11/03/2024 14:15,ALLL3V,1279391,debit,11,64.69,1494.84
11/03/2024 14:16,WKS9U0,8052381,credit,15,19.77,-158.61
11/03/2024 14:21,YE97RR,7352337,credit,12,22.06,1872.21
11/03/2024 14:23,ICHYUZ,7268335,credit,12,321.54,1629.46
11/03/2024 14:24,YUFUP5,7032129,credit,10,51.43,504.7
11/03/2024 14:25,CHKU2F,2083066,debit,14,83.62,3726.6
11/03/2024 14:26,K1Y2AX,5087623,debit,16,4.72,3716.29
11/03/2024 14:28,QII9SR,2408465,credit,15,23.81,3551.45
11/03/2024 14:29,I9FWP6,5062027,debit,17,610.04,2836.62
11/03/2024 14:31,FRO6XU,5495532,credit,12,15.93,654.03
11/03/2024 14:31,TSONAY,5671618,debit,17,45.06,1996.74
11/03/2024 14:32,VOZ5X2,3156042,debit,16,22.33,79796.33
11/03/2024 14:34,TZS09O,6477775,credit,15,274.56,25197.22
11/03/2024 14:37,3JSO8L,2218238,debit,16,90.79,2958.18
11/03/2024 14:39,F00JGO,2929022,debit,11,85.33,30017.66
11/03/2024 14:41,XEG23Y,4771277,credit,13,13.57,4725.72
11/03/2024 14:42,OHJA1M,6922590,debit,13,3.9,1280.04
11/03/2024 14:42,3EQZMT,3732585,debit,16,14.51,-298.91
11/03/2024 14:44,0C1DTM,8401736,debit,11,11.97,262.68
11/03/2024 14:45,JOHEQJ,7536786,debit,10,16.8,1987.09
11/03/2024 14:46,Q41OUT,5020641,debit,16,3.56,4006.51
11/03/2024 14:51,0JSJ3K,9597826,credit,13,3.37,228.25
11/03/2024 14:55,TOKYX9,2608055,debit,13,6.34,27133.59
11/03/2024 14:56,ZZ5331,2671526,debit,13,16.03,1026.13
11/03/2024 14:56,8B5L9J,7139110,debit,16,32.63,18868.31
11/03/2024 15:02,IBITIN,1979182,credit,14,30.72,1441.56
11/03/2024 15:05,5AFBK6,1877120,credit,12,9.28,927.31
11/03/2024 15:06,Y99XST,7329849,debit,17,21.35,3562.98
11/03/2024 15:09,IPRL78,8283338,credit,11,6.34,259.97
11/03/2024 15:11,ZCP6L5,8452047,credit,13,46.86,274.75
11/03/2024 15:19,ZGOENJ,6406216,credit,14,34.68,3258.15
11/03/2024 15:19,R1JEU5,4140018,credit,12,10.75,800.56
11/03/2024 15:23,C4OSWL,9845204,credit,12,127.01,3410.7
11/03/2024 15:25,T8D64O,7889257,credit,11,20.24,3674.87
11/03/2024 15:29,VSGEPL,5372222,credit,13,23.71,4101.17
11/03/2024 15:29,C55JWO,7592885,credit,10,28.08,4654.47
11/03/2024 15:33,QGYIW5,8331387,credit,13,8.32,392.76
11/03/2024 15:35,GS9I12,2556547,credit,13,26.3,748.32
11/03/2024 15:37,IBREXV,2498718,credit,10,26.25,358.11
11/03/2024 15:37,BUF9DM,1966780,credit,14,10.72,4416.82
11/03/2024 15:39,EURB0U,8630285,credit,10,45.72,149.47
11/03/2024 15:39,R1Y9CC,8194828,debit,14,15.75,4562.46
11/03/2024 15:43,HJ04NJ,5528934,debit,11,32.28,4444.07
11/03/2024 15:43,8Q7A4V,3181820,credit,10,7.42,4541.56
11/03/2024 15:43,OVZTNC,3579635,credit,14,14.91,8356.27
11/03/2024 15:45,0P8BWU,4970621,credit,15,7.65,190.4
11/03/2024 15:46,IG3L2R,7562328,credit,11,46.07,667.68
11/03/2024 15:48,GG3AFA,7450961,credit,12,24.54,386.76
11/03/2024 15:50,CCU5JQ,7511184,credit,15,29.82,4583.3
11/03/2024 15:50,M5WR6C,5302270,credit,15,12,13491.52
11/03/2024 15:53,AMS63N,6090949,debit,14,10.02,1680.69
11/03/2024 15:58,E77P19,4979354,debit,17,24.87,4573.48
11/03/2024 15:58,AZK6J0,4245029,credit,15,113.49,51832.76
11/03/2024 16:02,OZL7S5,9091796,debit,16,142.45,664.51
11/03/2024 16:03,8OKAJI,4261379,debit,17,20.92,3684.28
11/03/2024 16:04,OTZ2WI,8425429,debit,13,58.93,283.81
11/03/2024 16:05,C7SA7S,5575409,credit,12,35.44,235.3
11/03/2024 16:06,2H5YFA,1995293,debit,15,74.55,3323.65
11/03/2024 16:10,L4CBAQ,4242098,debit,17,5.67,4167.01
11/03/2024 16:11,K1JSP4,3078240,debit,16,14.97,7889.31
11/03/2024 16:13,Y9G0GP,1468016,credit,10,98.61,434.5
11/03/2024 16:14,VHTT4R,4657438,credit,15,5.49,55322.35
11/03/2024 16:17,FSXPN3,4439894,credit,10,11.79,392.23
11/03/2024 16:17,WDGBHD,1891195,credit,13,95.42,437.31
11/03/2024 16:21,RKTWJJ,3433138,debit,10,47.14,-200.43
11/03/2024 16:22,DNLD6A,7317879,credit,15,11.25,407.44
11/03/2024 16:38,E91ZRX,7914515,credit,15,9.04,442.6
11/03/2024 16:41,Y3MMG5,8409895,credit,10,15.27,382.48
11/03/2024 16:44,1PCWE4,5672990,credit,14,42.31,3032.78
11/03/2024 16:47,K5AV55,7511184,debit,16,12.72,4570.58
11/03/2024 16:48,1CE205,2597193,credit,10,13.08,566.8
11/03/2024 16:48,YUT4MM,2113609,credit,14,33.56,2819.85
11/03/2024 16:49,OTHED6,8783819,debit,17,4.78,24.94
11/03/2024 16:50,9RLQJM,7785226,credit,11,37.54,481.31
11/03/2024 16:53,C6WRJD,2164173,debit,17,10.11,1606.03
11/03/2024 16:58,ILD8J2,7039803,credit,14,4.64,1451.46
11/03/2024 17:02,B6NWY1,6076433,credit,12,5.26,1938.75
11/03/2024 17:02,QNV5Z3,7172196,debit,17,11.49,3926.76
11/03/2024 17:03,PGNOJ9,6584913,debit,16,115.42,86617.66
11/03/2024 17:03,17T1R8,5316483,debit,17,67.45,28204.03
11/03/2024 17:05,BUWQ5G,3153636,credit,13,7.25,284.68
11/03/2024 17:06,18DFXO,3454324,debit,11,42.91,2744.36
11/03/2024 17:09,NHZJ7J,6873817,credit,13,100.52,1143.79
11/03/2024 17:11,ZDTJ3M,8183350,credit,11,11.25,1787.06
11/03/2024 17:12,R4R1X2,7853656,credit,12,8.74,692.69
11/03/2024 17:13,TA2IWQ,1576419,debit,17,57.96,24730.27
11/03/2024 17:13,BOCHVE,4004870,debit,15,87.38,4942.16
11/03/2024 17:16,9DJUC8,4828056,credit,10,47.74,3955.09
11/03/2024 17:16,DHG60I,5898123,credit,15,16.09,5581.53
11/03/2024 17:17,JX42EH,2603210,credit,15,33.95,151.19
11/03/2024 17:21,Z5XQZH,8574071,debit,16,11.12,-393.81
11/03/2024 17:22,8GFZWW,6378780,debit,10,140.12,4446.38
11/03/2024 17:24,SQUKWF,6890303,credit,10,139.89,3198.7
11/03/2024 17:28,D7F6Q1,9782932,credit,10,13.14,649.69
11/03/2024 17:28,BNA91M,9624415,credit,10,8.04,2513.4
11/03/2024 17:30,MRHRNW,5671618,debit,12,6.87,1989.87
11/03/2024 17:31,JY7JNO,9761367,debit,14,3.85,4747.93
11/03/2024 17:33,J3SO4A,1471870,debit,13,32.33,3822.16
11/03/2024 17:35,XLXRIP,1393047,credit,11,17.49,-57.52
11/03/2024 17:35,Y4F8BL,2477392,debit,16,52.26,949.47
11/03/2024 17:44,L02Y9Z,6529319,debit,13,0.59,819.85
11/03/2024 17:45,N6II23,2608055,debit,13,9.48,27124.11
11/03/2024 17:46,6FVDHR,3227818,debit,17,24.39,645.5
11/03/2024 17:47,H72T1M,8857212,credit,10,3.7,784.27
11/03/2024 17:48,GGKP5L,2972393,debit,17,16.41,3888.75
11/03/2024 17:48,NTX0ZB,9734049,debit,11,28.75,1795.93
11/03/2024 17:51,4KARFJ,6022974,credit,10,20.11,207.23
11/03/2024 17:53,HF36C0,8686917,credit,15,38.56,436.02
11/03/2024 17:55,PII997,3582614,debit,11,8.84,822.84
11/03/2024 17:59,745UGS,7613322,credit,13,46.97,543.78
11/03/2024 18:00,C6P3E7,2865111,credit,14,67.71,2705.91
11/03/2024 18:02,WF7C9A,4846865,credit,11,12.53,304.41
11/03/2024 18:05,J8BMV4,7178626,debit,16,11.66,6813.63
11/03/2024 18:05,M0FFW0,7028856,debit,13,43.75,8442.49
11/03/2024 18:06,G85S9A,2559369,debit,14,143.91,1774.03
11/03/2024 18:13,USH5UA,6404727,debit,16,7.14,3205.91
11/03/2024 18:18,WEAJEH,2050848,credit,14,55.92,451.66
11/03/2024 18:18,LMRH1P,6194515,credit,12,28.75,3754.49
11/03/2024 18:19,JOW1HL,4828797,debit,10,50.67,3947.82
11/03/2024 18:20,FA94GC,1964886,credit,14,6.13,90
11/03/2024 18:20,DHFF5K,7034167,credit,10,38.62,319.22
11/03/2024 18:27,YJYJ32,9636409,debit,10,43.16,3993.58
11/03/2024 18:27,2GY9YT,3582614,debit,17,58.93,763.91
11/03/2024 18:28,OZ6RIC,5850816,debit,16,33.43,2273.57
11/03/2024 18:32,OK5Z68,7329849,credit,12,38.83,3601.81
11/03/2024 18:33,MOJ8DK,1867797,debit,16,7.82,1804.07
11/03/2024 18:42,UXUOAS,9031014,credit,11,5.58,529.33
11/03/2024 18:44,E4OTRL,3111432,credit,12,79.11,164.9
11/03/2024 18:47,AR8UBY,9666278,debit,14,8.5,7865.25
11/03/2024 18:50,66OHDD,9295093,debit,13,13.58,4720.97
11/03/2024 18:51,A29LIR,5193845,debit,16,2.63,3491.39
11/03/2024 18:51,DUCGDB,2655522,debit,11,22.84,4615.61
11/03/2024 18:55,T232D0,1718848,debit,12,31.87,2695.62
11/03/2024 18:58,6ZHU8P,4959060,credit,10,19.25,200.79
11/03/2024 18:58,8ASA0B,7989364,credit,10,25.38,213.53
11/03/2024 18:59,M1SHBC,4649640,debit,15,7.42,1964.52
11/03/2024 19:01,F4BMX2,2109931,credit,11,34.62,4703.34
11/03/2024 19:04,M8OSG3,3069301,credit,12,31,4101.12
11/03/2024 19:06,QYCH9P,4242098,credit,15,15.91,4182.92
11/03/2024 19:07,A2OB3D,6442279,debit,10,56.08,3825.73
11/03/2024 19:08,DM1780,8466338,credit,11,18.46,5818.57
11/03/2024 19:10,57J9AV,8620215,debit,15,5.03,6554.93
11/03/2024 19:11,HSTC5A,3820594,credit,15,38.19,334.8
11/03/2024 19:13,YWJ1CZ,8898933,debit,17,55.43,2733.47
11/03/2024 19:13,ENYIKC,1548930,credit,10,149.22,1877.7
11/03/2024 19:17,NT0L82,6404727,credit,13,9.28,3215.19
11/03/2024 19:21,GCI0Q8,6060120,credit,11,11,1178.76
11/03/2024 19:23,WU2T4U,2834406,debit,16,77.24,2722.43
11/03/2024 19:30,A9WX8N,1764165,credit,11,12.5,3769.91
11/03/2024 19:31,754B4G,8223666,credit,14,73.53,299.21
11/03/2024 19:33,X8AZ6M,5799628,credit,12,340.63,7602.77
11/03/2024 19:34,RUDLSO,6300310,debit,15,9.93,3626.75
11/03/2024 19:34,KXNGS5,9208415,credit,13,9.48,117.44
11/03/2024 19:37,8R3YB8,8268190,credit,11,6.25,1677.8
11/03/2024 19:37,QGLWL7,5528191,credit,13,12.14,81592.9
11/03/2024 19:39,XSLKGF,4793045,credit,13,24.8,6866.84
11/03/2024 19:39,55R626,6675061,credit,10,28.53,-226.82
11/03/2024 19:41,QBU371,8609856,credit,14,11.13,160.02
11/03/2024 19:41,YGKWOX,3397949,debit,15,1.18,4750.08
11/03/2024 19:43,D6NENK,6004922,debit,17,28.05,4168.29
11/03/2024 19:45,JIM8JE,5859135,debit,12,14.19,14010.31
11/03/2024 19:46,YMY7YF,7225541,credit,15,9.3,42402.39
11/03/2024 19:50,2WMYBH,4908786,credit,10,3.4,3576.57
11/03/2024 19:51,IB24K7,4891338,credit,10,28.88,2999.04
11/03/2024 19:55,Q0HNHT,7688581,debit,17,16.23,5028.32
11/03/2024 19:56,YR33IK,4162075,credit,13,45.92,585.21
11/03/2024 19:56,7PDJ6N,4819814,debit,14,6.85,3281.33
11/03/2024 19:57,I2NT5N,2467469,credit,15,7.45,4433.85
11/03/2024 19:58,HDAHKU,7339694,debit,16,35.17,9588.33
11/03/2024 20:01,2PPTLL,4360290,debit,16,19.87,3625.7
11/03/2024 20:04,9AIJOX,2109931,debit,17,27.73,4675.61
11/03/2024 20:05,CWQSD2,2713074,debit,16,50.89,47837.71
11/03/2024 20:05,TBQOIV,7329849,debit,14,29.23,3572.58
11/03/2024 20:08,2F44B6,8901495,credit,13,90.25,2871.49
11/03/2024 20:09,JH6ZAZ,1761521,debit,15,6.06,2632.31
11/03/2024 20:10,UZ1KQN,6464231,credit,13,19.65,291.14
11/03/2024 20:11,4L8YGX,9545662,debit,10,3.6,1638.42
11/03/2024 20:21,IZ4H27,4720602,debit,15,20.33,1162.12
11/03/2024 20:23,YUINOM,9179536,credit,13,18.83,410.73
11/03/2024 20:30,9QHC8G,6227643,credit,13,178.97,3748.19
11/03/2024 20:31,AHRKG3,5869162,credit,12,8.78,1815.53
11/03/2024 20:32,PU25AW,1967537,credit,12,4.04,8386.71
11/03/2024 20:38,9YY7U5,8825304,credit,13,16.65,396.25
11/03/2024 20:39,7SVFYG,6529319,credit,15,32.12,851.97
11/03/2024 20:46,WY1UQH,1389977,debit,16,22.22,2282.15
11/03/2024 20:55,N7649Y,7531105,debit,12,20.24,1159.31
11/03/2024 20:55,UT5USG,4704605,debit,10,31.99,2361.64
11/03/2024 20:56,MCTLWC,9751669,credit,13,13.31,5129.94
11/03/2024 20:58,KBDCB6,8846720,credit,10,3.37,492.23
11/03/2024 21:00,OCI4UE,4828797,debit,17,90.64,3857.18
11/03/2024 21:02,JUKL3Q,2666676,debit,13,16.74,4900.01
11/03/2024 21:03,4SVZMN,4581048,credit,11,153.96,305.38
11/03/2024 21:10,X0TYRM,5863022,debit,16,40.99,4586.24
11/03/2024 21:15,RDNMJN,6920828,credit,10,16.9,372.51
11/03/2024 21:17,3TILLJ,5093572,debit,15,11.35,81.36
11/03/2024 21:18,Y883ZM,6066827,debit,17,22.24,4033.93
11/03/2024 21:20,XOQUUX,2003305,credit,14,25,2247.6
11/03/2024 21:24,BQ67JA,6598336,credit,12,32.42,195.97
11/03/2024 21:29,2VJ1QV,4739077,credit,15,61.63,3252.66
11/03/2024 21:30,XZNKHB,2885677,credit,11,7.12,338.28
11/03/2024 21:30,YWB8RK,4419387,credit,11,32.89,3228.55
11/03/2024 21:34,9779AA,5927434,debit,11,62.66,18434.46
11/03/2024 21:35,V7Y4WX,8515333,debit,17,5.14,2882.55
11/03/2024 21:36,JCV90T,4396677,debit,10,16.68,3128.34
11/03/2024 21:37,R9TVO5,3982034,debit,17,28.59,3539.78
11/03/2024 21:41,4M4UQ3,3875782,debit,13,10.85,3876.76
11/03/2024 21:42,M7V9T3,5387062,debit,16,10.74,2224.39
11/03/2024 21:44,GGWZZ9,5129230,debit,11,24.22,3891.35
11/03/2024 21:46,BX1H9W,5495532,debit,14,7.08,646.95
11/03/2024 21:47,NA2GMI,6950597,debit,16,8.4,3542.11
11/03/2024 21:51,VWMXH9,8612056,debit,16,15.17,3268.71
11/03/2024 21:53,H8ZEXC,1731536,debit,12,78.71,2539.04
11/03/2024 21:55,GGBBTT,8410169,credit,11,4.83,50.75
11/03/2024 21:55,E0V0FM,4902636,credit,14,36.67,250.88
11/03/2024 21:58,7JQNQQ,3765528,debit,16,5.96,3145.18
11/03/2024 22:01,FM605D,2108351,debit,17,17.03,4062.36
11/03/2024 22:04,E51QQZ,8676241,debit,17,1.66,2213.69
11/03/2024 22:04,FJ6607,8267926,credit,14,5.18,308.79
11/03/2024 22:04,F8HFOM,9269458,debit,10,289.75,302.84
11/03/2024 22:06,L2RZYR,9182607,debit,12,14.13,1069.41
11/03/2024 22:07,O3JU55,7896248,credit,10,37.59,782.88
11/03/2024 22:08,G8T922,3635616,credit,14,20.11,1717.54
11/03/2024 22:09,LSN6MH,9173246,credit,11,16.96,7353.93
11/03/2024 22:13,D65H0R,6495915,debit,13,37.04,4143.76
11/03/2024 22:14,4VXU4V,4879680,debit,17,13.97,2734.77
11/03/2024 22:15,MAJAX7,2300318,debit,17,14.74,2406.72
11/03/2024 22:16,W0ESVA,8459692,debit,14,22.07,1221.41
11/03/2024 22:16,L6BPYI,4418959,credit,14,22.77,1762.58
11/03/2024 22:18,TN5MH1,6710191,debit,13,36.59,4233.75
11/03/2024 22:21,W6BACY,3924094,credit,11,14.31,3763
11/03/2024 22:23,7HPOFD,5198433,credit,15,25.99,4842.9
11/03/2024 22:24,X177VU,3370034,credit,15,5.74,903.91
11/03/2024 22:27,RNCHPL,1260745,credit,14,34.92,279.22
11/03/2024 22:28,TIPNX8,8980204,debit,17,16.65,2140.77
11/03/2024 22:30,DKWI88,6930587,debit,16,14.5,462.32
11/03/2024 22:32,Z05H5R,9169724,debit,13,2.62,250.51
11/03/2024 22:34,2LN8EH,7453896,debit,10,29.35,592.24
11/03/2024 22:35,ZJHED5,6135739,credit,13,10.48,857.88
11/03/2024 22:38,ZW6HIV,5452528,credit,12,58.14,4465.6
11/03/2024 22:39,G5KH24,8033941,debit,17,11.35,4211.11
11/03/2024 22:39,ELIFV2,5020641,credit,15,20.92,4027.43
11/03/2024 22:43,Z8G1GE,1681951,debit,16,24.07,1723.02
11/03/2024 22:44,4Z21F6,9611388,debit,17,69.37,95.91
11/03/2024 22:45,WVRZLY,7329849,credit,14,24.77,3597.35
11/03/2024 22:46,SHAJ4M,3029937,credit,14,11.77,1500.58
11/03/2024 22:47,BMLXJD,7204021,credit,12,16.33,390.78
